,0
18260,0.2
18261,100.1
18262,196.9
18263,16.7
18264,293.2
18265,114.6
18266,203.3
18267,276.7
18268,96.1
18269,6.0
18270,175.2
18271,85.1
18272,263.2
18273,352.8
18274,179.6
18275,94.2
18276,284.3
18277,102.4
18278,13.8
18279,187.3
18280,97.4
18281,277.5
18282,186.5
18283,48.3
18284,344.0
18285,280.6
18286,3.6
18287,183.6
18288,278.1
18289,98.4
18290,337.9
18291,6.3
18292,357.6
18293,7.1
18294,187.1
18295,98.1
18296,228.3
18297,321.2
18298,148.0
18299,51.4
18300,10.8
18301,280.1
18302,94.0
18303,89.0
18304,274.2
18305,177.6
18306,7.0
18307,186.0
18308,276.2
18309,95.6
18310,294.3
18311,204.9
18312,25.2
18313,100.6
18314,359.2
18315,189.9
18316,274.2
18317,15.6
18318,114.9
18319,276.0
18320,97.2
18321,276.8
18322,186.8
18323,98.1
18324,277.2
18325,350.5
18326,16.9
18327,294.3
18328,101.4
18329,202.5
18330,279.6
18331,96.4
18332,196.2
18333,97.3
18334,277.5
18335,36.7
18336,269.0
18337,170.5
18338,197.3
18339,49.1
18340,253.1
18341,359.6
18342,179.0
18343,97.0
18344,11.5
18345,191.3
18346,282.4
18347,354.2
18348,270.7
18349,170.3
18350,24.7
18351,9.9
18352,190.8
18353,99.4
18354,277.0
18355,15.9
18356,96.0
18357,276.4
18358,7.1
18359,191.3
18360,355.9
18361,88.6
18362,7.5
18363,186.4
18364,278.1
18365,94.9
18366,6.3
18367,318.5
18368,6.8
18369,99.2
18370,274.1
18371,5.8
18372,278.6
18373,96.7
18374,3.5
18375,281.4
18376,97.2
18377,329.8
18378,148.2
18379,239.8
18380,59.8
18381,149.8
18382,185.0
18383,73.2
18384,328.2
18385,150.1
18386,59.7
18387,239.7
18388,330.1
18389,62.4
18390,149.8
18391,238.9
18392,54.8
18393,79.1
18394,187.7
18395,7.7
18396,255.7
18397,267.3
18398,150.8
18399,211.0
18400,92.0
18401,340.4
18402,150.9
18403,87.2
18404,87.2
18405,358.3
18406,325.3
18407,167.9
18408,90.5
18409,28.8
18410,208.2
18411,180.3
18412,295.4
18413,91.2
18414,193.4
18415,31.2
18416,211.2
18417,121.8
18418,178.1
18419,359.3
18420,88.6
18421,263.9
18422,117.9
18423,208.8
18424,348.7
18425,300.1
18426,72.4
18427,191.0
18428,103.8
18429,194.6
18430,15.0
18431,104.1
18432,232.7
18433,120.1
18434,297.9
18435,27.5
18436,87.9
18437,207.5
18438,30.5
18439,86.3
18440,252.4
18441,287.7
18442,267.9
18443,148.2
18444,331.2
18445,32.4
18446,107.7
18447,300.9
18448,210.5
18449,1.2
18450,177.5
18451,269.9
18452,181.2
18453,270.8
18454,341.8
18455,96.7
18456,262.9
18457,358.1
18458,98.4
18459,180.7
18460,87.4
18461,268.6
18462,180.2
18463,0.7
18464,90.3
18465,0.4
18466,264.0
18467,269.3
18468,88.7
18469,268.5
18470,179.8
18471,360.0
18472,180.7
18473,267.4
18474,88.5
18475,327.7
18476,180.4
18477,89.9
18478,270.3
18479,182.2
18480,259.3
18481,7.5
18482,8.6
18483,96.4
18484,272.9
18485,186.7
18486,136.0
18487,300.4
18488,205.5
18489,114.6
18490,21.8
18491,201.4
18492,275.6
18493,7.8
18494,270.2
18495,263.5
18496,168.8
18497,83.4
18498,114.9
18499,294.9
18500,24.8
18501,204.9
18502,159.5
18503,342.9
18504,81.9
18505,204.9
18506,296.1
18507,189.4
18508,97.5
18509,273.3
18510,4.9
18511,186.9
18512,275.8
18513,5.2
18514,201.8
18515,25.7
18516,249.3
18517,147.6
18518,330.6
18519,242.9
18520,54.5
18521,194.5
18522,107.2
18523,305.0
18524,293.4
18525,194.1
18526,25.5
18527,19.6
18528,201.3
18529,113.0
18530,24.4
18531,114.9
18532,204.7
18533,92.7
18534,271.9
18535,5.0
18536,104.4
18537,14.2
18538,189.1
18539,279.4
18540,17.5
18541,190.0
18542,284.7
18543,277.8
18544,189.7
18545,15.1
18546,97.6
18547,110.9
18548,20.8
18549,199.6
18550,186.4
18551,96.1
18552,276.6
18553,19.6
18554,201.9
18555,292.2
18556,79.8
18557,259.5
18558,171.4
18559,85.7
18560,195.1
18561,355.1
18562,69.3
18563,346.8
18564,81.0
18565,253.1
18566,113.4
18567,199.2
18568,25.5
18569,256.7
18570,6.3
18571,172.0
18572,92.1
18573,281.2
18574,191.7
18575,95.6
18576,17.1
18577,251.6
18578,166.0
18579,2.5
18580,115.1
18581,295.0
18582,205.6
18583,351.0
18584,268.0
18585,152.1
18586,150.6
18587,231.5
18588,53.6
18589,331.9
18590,6.4
18591,43.7
18592,297.6
18593,80.8
18594,260.9
18595,350.3
18596,170.6
18597,187.2
18598,95.8
18599,222.2
18600,14.7
18601,105.2
18602,105.2
18603,285.0
18604,115.0
18605,295.1
18606,24.7
18607,295.1
18608,115.1
18609,24.2
18610,95.7
18611,261.9
18612,180.9
18613,6.4
18614,0.8
18615,180.3
18616,270.8
18617,66.7
18618,80.9
18619,260.1
18620,349.8
18621,167.4
18622,189.3
18623,114.2
18624,288.4
18625,169.4
18626,279.0
18627,189.4
18628,9.6
18629,115.1
18630,295.0
18631,205.1
18632,197.7
18633,101.3
18634,5.5
18635,205.8
18636,115.1
18637,294.2
18638,95.0
18639,191.1
18640,18.2
18641,253.7
18642,346.0
18643,161.8
18644,85.3
18645,112.2
18646,195.3
18647,90.8
18648,280.5
18649,96.1
18650,274.5
18651,9.1
18652,110.1
18653,115.0
18654,295.0
18655,25.0
18656,353.7
18657,185.5
18658,276.2
18659,272.7
18660,0.3
18661,89.0
18662,180.1
18663,180.2
18664,94.4
18665,273.0
18666,49.4
18667,24.9
18668,114.6
18669,295.9
18670,205.0
18671,90.2
18672,273.1
18673,358.3
18674,183.4
18675,116.2
18676,294.6
18677,41.1
18678,204.8
18679,9.4
18680,186.1
18681,292.4
18682,295.0
18683,25.3
18684,205.1
18685,181.7
18686,359.8
18687,94.5
18688,272.9
18689,115.0
18690,295.0
18691,24.6
18692,274.6
18693,9.1
18694,189.3
18695,80.3
18696,170.7
18697,94.7
18698,18.1
18699,41.2
18700,275.1
18701,98.0
18702,18.5
18703,278.9
18704,108.4
18705,186.6
18706,97.7
18707,274.0
18708,12.8
18709,0.9
18710,347.4
18711,261.9
18712,190.4
18713,92.7
18714,42.2
18715,90.8
18716,270.1
18717,349.4
18718,108.7
18719,5.3
18720,163.7
18721,166.8
18722,346.6
18723,56.0
18724,20.5
18725,199.1
18726,108.5
18727,99.0
18728,187.7
18729,6.6
18730,95.9
18731,6.9
18732,186.0
18733,276.8
18734,116.1
18735,295.2
18736,204.5
18737,80.1
18738,350.3
18739,325.0
18740,106.1
18741,283.2
18742,195.0
18743,14.5
18744,236.9
18745,170.3
18746,66.2
18747,16.3
18748,292.8
18749,190.7
18750,359.8
18751,9.6
18752,273.7
18753,157.9
18754,94.5
18755,273.6
18756,359.0
18757,276.1
18758,343.9
18759,88.0
18760,166.6
18761,268.6
18762,89.4
18763,159.8
18764,73.7
18765,248.4
18766,56.9
18767,237.4
18768,145.0
18769,188.6
18770,7.2
18771,272.7
18772,96.8
18773,189.4
18774,271.4
18775,18.3
18776,61.7
18777,261.9
18778,277.2
18779,19.1
18780,182.5
18781,205.7
18782,25.2
18783,257.1
18784,170.5
18785,93.7
18786,272.1
18787,267.3
18788,79.2
18789,357.8
18790,174.7
18791,92.9
18792,277.5
18793,16.6
18794,186.9
18795,234.5
18796,186.0
18797,89.3
18798,221.2
18799,177.7
18800,350.5
18801,223.1
18802,293.0
18803,102.7
18804,280.9
18805,198.5
18806,117.4
18807,258.5
18808,21.4
18809,181.0
18810,3.4
18811,275.0
18812,93.0
18813,277.7
18814,15.0
18815,96.6
18816,80.7
18817,170.4
18818,294.7
18819,115.0
18820,25.6
18821,204.9
18822,272.1
18823,19.2
18824,196.3
18825,294.2
18826,108.2
18827,21.0
18828,241.4
18829,181.4
18830,90.0
18831,186.3
18832,356.5
18833,93.5
18834,350.4
18835,193.3
18836,141.3
18837,233.0
18838,325.4
18839,29.0
18840,294.9
18841,198.3
18842,114.8
18843,100.5
18844,17.7
18845,199.3
18846,281.4
18847,21.3
18848,200.5
18849,106.8
18850,115.0
18851,294.6
18852,204.6
18853,9.4
18854,24.2
18855,294.9
18856,114.9
18857,204.4
18858,23.3
18859,114.2
18860,11.7
18861,183.7
18862,90.2
18863,275.4
18864,90.1
18865,0.6
18866,185.6
18867,4.0
18868,198.1
18869,102.9
18870,98.2
18871,275.9
18872,7.7
18873,187.7
18874,269.3
18875,2.2
18876,173.7
18877,80.3
18878,354.7
18879,60.8
18880,191.2
18881,352.6
18882,251.2
18883,187.5
18884,273.4
18885,93.9
18886,117.6
18887,295.1
18888,115.1
18889,24.7
18890,169.8
18891,246.2
18892,350.4
18893,14.9
18894,195.0
18895,105.0
18896,286.1
18897,235.7
18898,170.1
18899,351.4
18900,25.4
18901,115.0
18902,296.2
18903,204.7
18904,197.7
18905,90.4
18906,15.0
18907,115.9
18908,295.0
18909,24.5
18910,204.4
18911,183.8
18912,1.6
18913,93.7
18914,274.6
18915,259.2
18916,174.9
18917,71.2
18918,168.9
18919,76.7
18920,261.0
18921,166.6
18922,346.6
18923,81.3
18924,183.2
18925,3.8
18926,92.9
18927,273.7
18928,265.3
18929,73.5
18930,350.1
18931,91.9
18932,274.5
18933,0.2
18934,179.8
18935,281.3
18936,176.2
18937,102.2
18938,272.9
18939,92.3
18940,186.4
18941,270.2
18942,186.4
18943,93.4
18944,273.9
18945,6.9
18946,194.9
18947,291.1
18948,92.2
18949,94.0
18950,276.1
18951,14.0
18952,271.8
18953,179.5
18954,95.4
18955,269.0
18956,113.7
18957,295.0
18958,24.4
18959,204.5
18960,284.9
18961,189.1
18962,105.2
18963,288.7
18964,5.6
18965,112.1
18966,62.9
18967,184.0
18968,97.2
18969,275.7
18970,151.9
18971,93.4
18972,20.4
18973,6.0
18974,187.8
18975,278.0
18976,96.2
18977,6.1
18978,188.0
18979,284.4
18980,7.7
18981,185.1
18982,99.4
18983,94.5
18984,243.1
18985,57.4
18986,349.4
18987,93.6
18988,272.9
18989,1.0
18990,170.4
18991,1.6
18992,297.8
18993,126.2
18994,6.4
18995,182.0
18996,269.4
18997,245.7
18998,55.7
18999,350.4
19000,61.5
19001,92.4
19002,169.4
19003,274.1
19004,115.1
19005,295.1
19006,24.9
19007,197.5
19008,85.0
19009,9.7
19010,192.6
19011,115.0
19012,295.1
19013,24.4
19014,25.8
19015,114.9
19016,294.9
19017,204.9
19018,93.1
19019,191.1
19020,11.1
19021,9.4
19022,100.2
19023,278.2
19024,274.0
19025,175.9
19026,7.6
19027,183.8
19028,223.4
19029,111.0
19030,170.1
19031,288.5
19032,84.6
19033,115.0
19034,297.4
19035,24.8
19036,21.9
19037,290.1
19038,190.3
19039,198.2
19040,17.7
19041,81.7
19042,282.7
19043,93.3
19044,18.1
19045,93.3
19046,272.4
19047,3.7
19048,270.0
19049,5.9
19050,189.6
19051,92.9
19052,162.9
19053,350.2
19054,233.6
19055,53.0
19056,201.3
19057,91.8
19058,286.8
19059,264.6
19060,198.1
19061,18.1
19062,288.2
19063,100.9
19064,9.3
19065,97.8
19066,191.0
19067,25.1
19068,294.9
19069,204.2
19070,185.9
19071,94.0
19072,272.0
19073,273.8
19074,94.1
19075,0.1
19076,115.0
19077,24.5
19078,295.0
19079,358.9
19080,274.4
19081,90.8
19082,185.0
19083,339.8
19084,72.4
19085,251.2
19086,98.9
19087,274.7
19088,8.0
19089,185.2
19090,194.7
19091,329.9
19092,53.1
19093,149.9
19094,19.3
19095,200.8
19096,273.3
19097,196.6
19098,11.1
19099,274.5
19100,95.0
19101,15.3
19102,290.9
19103,105.2
19104,205.4
19105,115.2
19106,221.1
19107,352.0
19108,172.6
19109,255.2
19110,92.1
19111,275.0
19112,178.3
19113,273.5
19114,75.5
19115,177.8
19116,92.0
19117,267.7
19118,2.0
19119,176.5
19120,348.9
19121,251.3
19122,75.2
19123,103.2
19124,192.8
19125,30.2
19126,194.2
19127,100.9
19128,280.2
19129,10.7
19130,189.6
19131,9.3
19132,112.8
19133,197.1
19134,95.1
19135,11.2
19136,281.7
19137,32.3
19138,115.4
19139,335.1
19140,213.4
19141,135.5
19142,115.7
19143,29.8
19144,205.9
19145,116.4
19146,294.6
19147,24.5
19148,204.8
19149,24.7
19150,205.6
19151,114.8
19152,70.6
19153,216.0
19154,340.3
19155,130.4
19156,115.6
19157,205.7
19158,294.8
19159,37.3
19160,129.3
19161,308.6
19162,114.6
19163,24.9
19164,205.7
19165,295.7
19166,25.7
19167,204.2
19168,294.9
19169,42.4
19170,222.2
19171,313.1
19172,30.7
19173,295.2
19174,199.9
19175,77.1
19176,204.1
19177,294.5
19178,116.5
19179,39.6
19180,212.3
19181,262.7
19182,10.0
19183,36.0
19184,211.8
19185,128.6
19186,59.4
19187,326.5
19188,188.1
19189,35.3
19190,210.7
19191,124.9
19192,295.6
19193,114.7
19194,205.3
19195,11.8
19196,288.2
19197,101.7
19198,280.6
19199,19.9
19200,152.0
19201,254.2
19202,66.7
19203,8.1
19204,100.2
19205,280.6
19206,295.1
19207,115.1
19208,24.9
19209,29.3
19210,295.4
19211,131.8
19212,24.9
19213,100.6
19214,280.3
19215,20.1
19216,156.1
19217,74.4
19218,253.9
19219,97.1
19220,280.7
19221,191.8
19222,341.5
19223,203.6
19224,294.8
19225,321.2
19226,100.3
19227,20.1
19228,280.2
19229,31.2
19230,296.5
19231,209.3
19232,333.1
19233,217.3
19234,155.1
19235,114.5
19236,24.3
19237,326.1
19238,41.6
19239,25.9
19240,200.1
19241,283.3
19242,215.3
19243,123.8
19244,31.4
19245,302.0
19246,36.0
19247,215.3
19248,309.3
19249,220.0
19250,33.4
19251,187.3
19252,115.2
19253,295.7
19254,31.5
19255,200.1
19256,295.0
19257,23.6
19258,204.5
19259,115.3
19260,250.6
19261,119.2
19262,24.2
19263,209.0
19264,294.0
19265,122.0
19266,304.8
19267,31.5
19268,211.5
19269,25.7
19270,204.9
19271,114.2
19272,295.1
19273,299.1
19274,27.2
19275,207.3
19276,271.0
19277,94.4
19278,8.4
19279,16.6
19280,294.2
19281,192.8
19282,101.5
19283,11.1
19284,6.1
19285,104.2
19286,290.4
19287,203.7
19288,100.7
19289,280.8
19290,11.1
19291,190.3
19292,280.6
19293,100.7
19294,10.7
19295,192.1
19296,98.3
19297,6.7
19298,186.9
19299,270.7
19300,33.4
19301,189.6
19302,306.9
19303,38.5
19304,123.7
19305,101.0
19306,281.5
19307,193.0
19308,13.3
19309,281.4
19310,102.2
19311,95.6
19312,351.5
19313,186.1
19314,297.3
19315,118.4
19316,74.0
19317,196.2
19318,255.3
19319,35.5
19320,215.5
19321,304.3
19322,122.4
19323,283.4
19324,13.0
19325,102.1
19326,280.3
19327,190.3
19328,10.3
19329,115.9
19330,298.9
19331,207.4
19332,25.5
19333,215.2
19334,121.3
19335,285.3
19336,14.4
19337,295.1
19338,13.3
19339,287.8
19340,29.4
19341,125.8
19342,329.1
19343,100.8
19344,280.8
19345,193.6
19346,91.0
19347,300.8
19348,177.5
19349,100.8
19350,16.0
19351,192.4
19352,280.9
19353,8.5
19354,192.4
19355,288.9
19356,100.0
19357,119.3
19358,208.4
19359,27.6
19360,34.6
19361,209.5
19362,304.3
19363,21.9
19364,113.3
19365,293.4
19366,281.3
19367,16.2
19368,277.3
19369,284.3
19370,181.5
19371,23.1
19372,53.6
19373,223.2
19374,310.3
19375,10.0
19376,281.1
19377,10.4
19378,101.1
19379,195.0
19380,297.1
19381,30.3
19382,100.1
19383,207.7
19384,7.7
19385,188.6
19386,98.4
19387,286.0
19388,210.7
19389,120.7
19390,10.5
19391,190.5
19392,100.1
19393,289.9
19394,195.7
19395,107.0
19396,21.9
19397,9.6
19398,190.1
19399,94.4
19400,100.1
19401,206.1
19402,100.8
19403,11.0
19404,280.7
19405,100.5
19406,16.3
19407,194.7
19408,284.6
19409,101.1
19410,194.7
19411,14.6
19412,281.1
19413,11.3
19414,189.4
19415,108.9
19416,118.5
19417,207.2
19418,27.7
19419,303.7
19420,22.8
19421,165.2
19422,280.6
19423,100.5
19424,9.1
19425,189.5
19426,355.2
19427,82.9
19428,268.2
19429,8.1
19430,117.7
19431,296.5
19432,280.5
19433,10.5
19434,191.1
19435,100.7
19436,9.1
19437,189.1
19438,283.9
19439,101.4
19440,15.0
19441,245.4
19442,101.1
19443,12.5
19444,192.6
19445,11.3
19446,189.0
19447,102.1
19448,279.8
19449,35.8
19450,215.5
19451,302.9
19452,123.8
19453,280.8
19454,100.8
19455,10.1
19456,190.4
19457,187.7
19458,10.1
19459,96.6
19460,280.0
19461,302.0
19462,26.9
19463,194.3
19464,103.7
19465,284.1
19466,279.8
19467,191.3
19468,10.7
19469,310.6
19470,39.6
19471,219.3
19472,121.7
19473,100.1
19474,281.4
19475,10.3
19476,189.1
19477,9.9
19478,280.2
19479,185.5
19480,193.6
19481,280.0
19482,100.3
19483,9.8
19484,305.9
19485,8.3
19486,130.3
19487,273.4
19488,193.3
19489,7.3
19490,95.1
19491,279.2
19492,190.0
19493,11.3
19494,16.9
19495,286.5
19496,107.5
19497,196.2
19498,40.8
19499,302.4
19500,132.9
19501,126.4
19502,38.7
19503,220.8
19504,303.8
19505,317.1
19506,226.6
19507,45.6
19508,268.0
19509,190.0
19510,79.7
19511,262.9
19512,193.9
19513,295.9
19514,12.2
19515,192.2
19516,269.8
19517,40.9
19518,187.4
19519,171.7
19520,353.9
19521,85.7
19522,218.5
19523,124.0
19524,305.8
19525,6.0
19526,277.0
19527,124.2
19528,98.8
19529,122.0
19530,210.8
19531,173.9
19532,353.9
19533,265.2
19534,278.4
19535,280.7
19536,6.6
19537,208.8
19538,96.6
19539,276.5
19540,10.4
19541,196.6
19542,92.1
19543,191.3
19544,99.6
19545,9.5
19546,280.7
19547,9.8
19548,189.5
19549,100.7
19550,210.0
19551,122.9
19552,318.4
19553,34.6
19554,5.3
19555,205.0
19556,100.8
19557,280.8
19558,189.8
19559,301.5
19560,117.2
19561,210.2
19562,285.1
19563,105.1
19564,13.0
19565,351.6
19566,256.3
19567,167.4
19568,302.0
19569,34.1
19570,11.8
19571,191.8
19572,102.5
19573,282.6
19574,189.6
19575,9.9
19576,98.9
19577,278.5
19578,197.8
19579,281.1
19580,14.7
19581,185.5
19582,96.1
19583,276.1
19584,5.5
19585,101.3
19586,281.7
19587,190.2
19588,10.4
19589,283.9
19590,106.1
19591,195.2
19592,14.3
19593,5.5
19594,95.6
19595,275.6
19596,185.5
19597,283.1
19598,10.5
19599,190.4
19600,104.8
19601,100.8
19602,190.8
19603,280.8
19604,9.5
19605,280.7
19606,10.2
19607,51.7
19608,299.7
19609,160.7
19610,8.9
19611,190.3
19612,99.2
19613,304.2
19614,174.8
19615,85.7
19616,302.4
19617,38.5
19618,99.9
19619,280.4
19620,189.8
19621,299.5
19622,280.7
19623,10.3
19624,277.8
19625,9.6
19626,97.7
19627,190.0
19628,22.1
19629,88.2
19630,205.7
19631,17.8
19632,109.5
19633,198.8
19634,288.7
19635,186.1
19636,96.1
19637,6.1
19638,10.4
19639,101.5
19640,190.4
19641,278.3
19642,104.3
19643,25.0
19644,180.6
19645,99.5
19646,280.8
19647,300.0
19648,206.9
19649,118.9
19650,298.5
19651,26.1
19652,12.1
19653,286.5
19654,340.8
19655,277.7
19656,192.1
19657,100.2
19658,111.9
19659,202.3
19660,22.3
19661,258.6
19662,93.5
19663,9.3
19664,188.2
19665,5.5
19666,101.8
19667,284.2
19668,8.6
19669,190.4
19670,99.6
19671,282.5
19672,29.3
19673,298.4
19674,220.9
19675,83.4
19676,100.1
19677,205.5
19678,285.0
19679,15.2
19680,79.3
19681,215.8
19682,124.4
19683,300.2
19684,173.9
19685,86.2
19686,268.2
19687,100.8
19688,280.8
19689,9.8
19690,189.7
19691,110.4
19692,191.0
19693,12.8
19694,282.0
19695,102.0
19696,97.9
19697,196.6
19698,275.1
19699,12.9
19700,100.4
19701,280.1
19702,353.2
19703,173.2
19704,76.3
19705,272.1
19706,193.0
19707,196.9
19708,108.5
19709,288.5
19710,13.6
19711,106.5
19712,17.2
19713,17.2
19714,194.7
19715,283.9
19716,16.0
19717,277.9
19718,194.4
19719,100.8
19720,211.1
19721,278.9
19722,25.7
19723,274.4
19724,14.4
19725,105.6
19726,96.2
19727,302.4
19728,100.9
19729,283.5
19730,10.1
19731,190.5
19732,9.6
19733,280.4
19734,188.5
19735,263.4
19736,88.2
19737,282.8
19738,95.8
19739,9.0
19740,188.9
19741,278.8
19742,284.7
19743,189.1
19744,11.1
19745,114.8
19746,294.8
19747,23.7
19748,209.4
19749,280.5
19750,100.5
19751,189.8
19752,281.3
19753,100.0
19754,10.8
19755,190.3
19756,13.1
19757,196.0
19758,120.0
19759,8.1
19760,98.9
19761,280.1
19762,281.3
19763,1.7
19764,126.9
19765,300.2
19766,214.6
19767,280.7
19768,10.6
19769,100.6
19770,14.2
19771,194.6
19772,278.9
19773,283.3
19774,185.3
19775,280.8
19776,100.8
19777,276.9
19778,9.0
19779,286.1
19780,105.8
19781,100.8
19782,279.1
19783,12.3
19784,100.8
19785,280.8
19786,187.1
19787,280.7
19788,5.3
19789,100.7
19790,190.0
19791,100.8
19792,280.8
19793,102.7
19794,9.3
19795,189.3
19796,279.5
19797,188.0
19798,194.2
19799,103.4
19800,278.0
19801,9.8
19802,10.9
19803,191.3
19804,97.9
19805,107.2
19806,285.8
19807,8.0
19808,186.7
19809,7.1
19810,280.8
19811,11.2
19812,100.2
19813,284.2
19814,105.2
19815,279.8
19816,189.1
19817,10.1
19818,100.8
19819,280.8
19820,189.4
19821,10.0
19822,287.2
19823,96.0
19824,9.8
19825,189.8
19826,100.8
19827,280.8
19828,191.1
19829,191.4
19830,103.3
19831,190.4
19832,9.1
19833,190.0
19834,265.4
19835,98.0
19836,100.8
19837,282.7
19838,191.0
19839,104.1
19840,280.8
19841,192.9
19842,100.8
19843,12.9
19844,100.8
19845,280.8
19846,10.2
19847,281.6
19848,6.7
19849,280.7
19850,100.7
19851,100.7
19852,280.8
19853,190.4
19854,10.0
19855,191.2
19856,101.3
19857,105.8
19858,285.2
19859,11.1
19860,185.3
19861,100.8
19862,280.8
19863,5.3
19864,8.7
19865,99.5
19866,284.1
19867,189.3
19868,104.2
19869,12.3
19870,282.7
19871,12.7
19872,189.2
19873,13.4
19874,196.9
19875,101.0
19876,282.0
19877,102.8
19878,281.3
19879,8.7
19880,191.0
19881,189.6
19882,106.2
19883,273.1
19884,100.2
19885,11.4
19886,192.8
19887,283.2
19888,100.3
19889,281.1
19890,14.9
19891,194.6
19892,185.8
19893,189.4
19894,107.8
19895,9.3
19896,191.9
19897,98.3
19898,192.8
19899,290.3
19900,6.3
19901,189.9
19902,96.3
19903,103.3
19904,281.0
19905,16.3
19906,201.1
19907,273.7
19908,97.9
19909,189.1
19910,7.3
19911,185.7
19912,12.3
19913,101.5
19914,178.1
19915,280.9
19916,287.2
19917,10.3
19918,196.3
19919,60.3
19920,250.3
19921,4.2
19922,98.1
19923,282.7
19924,190.7
19925,10.3
19926,279.1
19927,9.2
19928,191.4
19929,107.0
19930,285.2
19931,18.4
19932,103.5
19933,282.0
19934,198.1
19935,11.0
19936,97.1
19937,282.2
19938,197.8
19939,99.7
19940,281.6
19941,8.6
19942,194.4
19943,9.2
19944,277.9
19945,111.5
19946,134.1
19947,11.5
19948,191.6
19949,280.9
19950,4.5
19951,274.9
19952,93.7
19953,278.3
19954,94.9
19955,13.9
19956,191.7
19957,281.7
19958,8.7
19959,193.4
19960,187.3
19961,104.4
19962,276.8
19963,13.4
19964,191.2
19965,103.1
19966,283.0
19967,7.1
19968,188.5
19969,273.3
19970,183.0
19971,82.3
19972,189.4
19973,100.2
19974,278.7
19975,7.3
19976,190.3
19977,8.2
19978,188.7
19979,287.6
19980,102.9
19981,188.2
19982,279.6
19983,11.9
19984,192.1
19985,281.3
19986,11.4
19987,190.5
19988,12.1
19989,278.7
19990,119.6
19991,102.2
19992,284.0
19993,187.4
19994,4.1
19995,99.9
19996,281.1
19997,12.8
19998,190.7
19999,106.3
20000,12.3
20001,192.1
20002,99.9
20003,9.9
20004,190.6
20005,284.0
20006,7.6
20007,188.7
20008,280.8
20009,193.6
20010,100.8
20011,190.8
20012,14.6
20013,193.4
20014,102.3
20015,184.9
20016,95.1
20017,279.7
20018,8.6
20019,12.8
20020,195.8
20021,104.0
20022,192.6
20023,93.3
20024,275.9
20025,7.6
20026,98.9
20027,11.1
20028,190.1
20029,284.3
20030,185.2
20031,5.8
20032,103.2
20033,11.8
20034,287.8
20035,190.4
20036,285.1
20037,9.0
20038,196.0
20039,188.9
20040,99.6
20041,275.1
20042,11.1
20043,188.6
20044,192.7
20045,103.5
20046,12.1
20047,101.3
20048,10.1
20049,189.2
20050,100.9
20051,12.8
20052,190.7
20053,284.3
20054,100.5
20055,283.5
20056,21.1
20057,197.6
20058,13.6
20059,196.1
20060,284.0
20061,18.1
20062,285.5
20063,107.7
20064,10.7
20065,198.0
20066,279.7
20067,104.0
20068,16.0
20069,194.4
20070,8.9
20071,188.8
20072,277.8
20073,107.6
20074,15.8
20075,105.2
20076,285.8
20077,11.4
20078,189.3
20079,314.1
20080,102.7
20081,191.1
20082,10.0
20083,103.5
20084,281.3
20085,190.3
20086,9.4
20087,194.9
20088,283.7
20089,99.0
20090,13.7
20091,275.4
20092,189.2
20093,50.4
20094,11.8
20095,192.2
20096,272.4
20097,105.2
20098,195.8
20099,12.6
20100,277.1
20101,8.8
20102,187.3
20103,98.3
20104,12.0
20105,192.2
20106,104.3
20107,188.9
20108,8.6
20109,9.3
20110,188.8
20111,33.7
20112,282.2
20113,11.0
20114,192.8
20115,188.6
20116,101.1
20117,283.3
20118,189.6
20119,7.4
20120,282.9
20121,10.7
20122,186.8
20123,99.4
20124,5.1
20125,187.7
20126,190.7
20127,105.1
20128,286.2
20129,9.0
20130,102.9
20131,280.5
20132,9.6
20133,16.1
20134,104.6
20135,285.2
20136,94.1
20137,10.7
20138,187.0
20139,100.2
20140,12.9
20141,194.5
20142,101.3
20143,282.4
20144,8.8
20145,192.1
20146,280.2
20147,16.3
20148,202.6
20149,102.8
20150,12.8
20151,191.9
20152,281.2
20153,9.9
20154,189.2
20155,101.9
20156,283.5
20157,22.6
20158,168.1
20159,283.7
20160,107.2
20161,13.8
20162,213.7
20163,192.3
20164,276.0
20165,93.9
20166,14.4
20167,191.2
20168,6.8
20169,183.9
20170,97.0
20171,97.1
20172,278.1
20173,9.1
20174,183.9
20175,286.3
20176,4.9
20177,186.6
20178,273.9
20179,97.8
20180,7.0
20181,92.4
20182,264.0
20183,101.7
20184,14.4
20185,192.0
20186,96.8
20187,11.9
20188,191.4
20189,281.1
20190,15.8
20191,192.3
20192,82.3
20193,195.3
20194,17.8
20195,299.6
20196,109.7
20197,101.6
20198,280.7
20199,195.7
20200,10.8
20201,12.1
20202,102.2
20203,279.9
20204,13.0
20205,281.5
20206,258.2
20207,105.8
20208,9.3
20209,189.3
20210,13.5
20211,194.5
20212,279.9
20213,103.7
20214,291.5
20215,103.7
20216,10.5
20217,191.4
20218,9.2
20219,191.2
20220,283.2
20221,191.1
20222,104.0
20223,282.3
20224,17.6
20225,196.3
20226,283.5
20227,10.8
20228,193.8
20229,230.4
20230,3.9
20231,189.0
20232,98.7
20233,275.2
20234,102.0
20235,10.6
20236,192.9
20237,103.2
20238,283.2
20239,193.6
20240,358.1
20241,90.6
20242,267.6
20243,90.1
20244,189.9
20245,6.0
20246,95.4
20247,189.1
20248,11.2
20249,101.5
20250,95.9
20251,281.5
20252,8.5
20253,287.7
20254,107.2
20255,17.6
20256,199.5
20257,287.0
20258,351.5
